student_id,first_name,last_name,email,department,year_of_study
13-306-1432,Agathe,Betterton,abettertonr6@ucsd.edu,Services,2024-07-10
86-462-8497,Laughton,Gilfoy,lgilfoyr7@time.com,Support,2023-07-17
46-259-3678,Sig,Dunderdale,sdunderdaler8@wufoo.com,Legal,2023-10-22
25-315-9209,Bevvy,Battison,bbattisonr9@java.com,Business Development,2021-07-07
96-560-4400,Yardley,Noweak,ynoweakra@baidu.com,Business Development,2023-04-13
39-672-4357,Ellynn,Alabaster,ealabasterrb@plala.or.jp,Sales,2024-07-10
18-079-3980,Dinnie,Temperley,dtemperleyrc@freewebs.com,Human Resources,2024-08-17
26-100-1632,Kirby,Edgerly,kedgerlyrd@house.gov,Product Management,2022-12-21
69-613-8599,Booth,Vamplus,bvamplusre@networksolutions.com,Accounting,2022-11-28
79-092-7491,Carroll,Kynston,ckynstonrf@shinystat.com,Training,2023-08-15
97-334-0839,Gwen,McLanachan,gmclanachanrg@eepurl.com,Business Development,2022-05-14
60-532-8873,Coralyn,Rozenzweig,crozenzweigrh@techcrunch.com,Legal,2024-02-14
16-838-8538,Ceciley,Firby,cfirbyri@alibaba.com,Product Management,2021-12-15
85-051-9596,Tyrone,Veevers,tveeversrj@over-blog.com,Support,2020-11-10
14-867-7857,Reba,Castanho,rcastanhork@uiuc.edu,Accounting,2023-06-09
29-713-2978,Ebba,Van den Velde,evandenvelderl@yahoo.com,Support,2022-08-26
75-493-8721,Lida,Bielby,lbielbyrm@storify.com,Sales,2023-04-30
60-446-8110,Diana,Hindhaugh,dhindhaughrn@tamu.edu,Legal,2022-01-15
44-589-0765,Sterling,Abilowitz,sabilowitzro@state.gov,Training,2021-04-03
61-461-8790,Ciel,Keddie,ckeddierp@imdb.com,Training,2024-08-30
62-935-3945,Tuckie,Howison,thowisonrq@angelfire.com,Legal,2023-12-16
85-663-4304,Tiebold,Nani,tnanirr@cocolog-nifty.com,Engineering,2022-06-16
